taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8986649	Haploscythris chloraema (Meyrick, 1887)	1841839	Scythris chloraema (Meyrick, 1887)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Scythrididae	8866	Scythris	1841529	Scythris chloraema	1841839	NE
9882464	BOLD:ABW0952	9882464	BOLD:ABW0952	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cossidae	8840	Xyleutes	1730471			
9887722	BOLD:ABA2045	9887722	BOLD:ABA2045	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9943429	BOLD:ACW8044	9943429	BOLD:ACW8044	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9998106	BOLD:ABY7833	9998106	BOLD:ABY7833	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10112777	BOLD:ACW7114	10112777	BOLD:ACW7114	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10284188	BOLD:ACN9392	10284188	BOLD:ACN9392	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10316622	BOLD:ABW0901	10316622	BOLD:ABW0901	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652			
10349277	BOLD:AAE8053	10349277	BOLD:AAE8053	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Psilocerea	1961276			
10442869	BOLD:ACK5680	10442869	BOLD:ACK5680	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tischeriidae	8871					
10534245	BOLD:ABX0527	10534245	BOLD:ABX0527	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336					
10578118	BOLD:ACB2829	10578118	BOLD:ACB2829	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10873651	Orachrysops mijburghi Henning G.A. & Henning S.F., 1994	10873651	Orachrysops mijburghi Henning G.A. & Henning S.F., 1994	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Orachrysops	4709071	Orachrysops mijburghi	10873651	EN
11057226	Pseudonympha camdeboo Dickson, 1981	10776438	Cassionympha camdeboo (Dickson, 1981)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Cassionympha	1903008	Cassionympha camdeboo	10776438	LC
11743124	Ceromitia lanceata Mey, 2019	11743124	Ceromitia lanceata Mey, 2019	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Adelidae	4538	Ceromitia	1861053	Ceromitia lanceata	11743124	NE
11806775	BOLD:AEA0488	11806775	BOLD:AEA0488	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336					
11896723	BOLD:ADY3717	11896723	BOLD:ADY3717	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Scythrididae	8866					
11914603	BOLD:ADY2663	11914603	BOLD:ADY2663	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
12009166	Rhesala natalensis (Hampson, 1926)	1772723	Rhesalides natalensis Hampson, 1926	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Rhesalides	9059321	Rhesalides natalensis	1772723	NE
1730815	Cossus Fabricius, 1794	1730815	Cossus Fabricius, 1794	15	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cossidae	8840	Cossus	1730815			
1742419	Eucosma Hübner, 1823	1742419	Eucosma Hübner, 1823	28	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Eucosma	1742419			
1744640	Tetramoera isogramma (Meyrick, 1908)	1744640	Tetramoera isogramma (Meyrick, 1908)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Tetramoera	1744638	Tetramoera isogramma	1744640	NE
1763913	Acrapex stygiata Hampson, 1910	1763913	Acrapex stygiata Hampson, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acrapex	1763850	Acrapex stygiata	1763913	NE
1776449	Brephos nigripectus (Jordan, 1913)	6199977	Brephos festiva nigripectus Jordan, 1913	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Brephos	1776441	Brephos festiva	1776445	NE
1784928	Anomis subrosealis Walker, 1865	1784928	Anomis subrosealis Walker, 1865	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Anomis	9188678	Anomis subrosealis	1784928	NE
1839045	Odites fessa Meyrick, 1921	1839045	Odites fessa Meyrick, 1921	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Depressariidae	4705755	Odites	1839010	Odites fessa	1839045	NE
1848093	Schizovalva episema Janse, 1960	1848093	Schizovalva episema Janse, 1960	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Schizovalva	1848052	Schizovalva episema	1848093	NE
1848335	Anacampsis cosmia Meyrick, 1921	1848335	Anacampsis cosmia Meyrick, 1921	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Anacampsis	1848253	Anacampsis cosmia	1848335	NE
1872778	Triphassa guttalis Walker	1872757	Triphassa stalachtis Hübner, 1818	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Triphassa	1872747	Triphassa stalachtis	1872757	NE
1878031	Stemmatophora rubicundalis Hampson, 1906	1878031	Stemmatophora rubicundalis Hampson, 1906	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Stemmatophora	1878008	Stemmatophora rubicundalis	1878031	NE
1889543	Ghesquierellana hirtusalis Walker, 1859	1889543	Ghesquierellana hirtusalis Walker, 1859	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Ghesquierellana	1889540	Ghesquierellana hirtusalis	1889543	NE
1972033	Rhodophthitus commaculata (Warren, 1897)	1972033	Rhodophthitus commaculata (Warren, 1897)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Rhodophthitus	1972023	Rhodophthitus commaculata	1972033	NE
1990616	Proutiana rubellata (Felder & Rogenhofer, 1875)	1990615	Proutiana ferrorubrata (Walker, 1862)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Proutiana	1990613	Proutiana ferrorubrata	1990615	NE
1991176	Hemistola ereuthopeza Prout, 1925	1991176	Hemistola ereuthopeza Prout, 1925	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Hemistola	1991135	Hemistola ereuthopeza	1991176	NE
3256175	Ctenogyna Felder, 1874	1951684	Negera Walker, 1855	1	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Drepanidae	7294	Negera	1951684			
5103318	Eucosma marmara Meyrick, 1909	5103318	Eucosma marmara Meyrick, 1909	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Eucosma	1742419	Eucosma marmara	5103318	NE
5108387	Gymnogramma cyanea Meyrick, 1912	5108387	Gymnogramma cyanea Meyrick, 1912	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lacturidae	3529	Gymnogramma	1758038	Gymnogramma cyanea	5108387	NE
6114440	Ortholepis unguinata Balinsky, 1994	6114440	Ortholepis unguinata Balinsky, 1994	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Ortholepis	1875450	Ortholepis unguinata	6114440	NE
6117242	Diargyria argyrostolmus Krüger, 2005	6117242	Diargyria argyrostolmus Krüger, 2005	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Diargyria	4687415	Diargyria argyrostolmus	6117242	NE
6118908	Drepanogynis carneata (Warren, 1904)	6118908	Drepanogynis carneata (Warren, 1904)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Drepanogynis	1973166	Drepanogynis carneata	6118908	NE
7206752	Acraea encedon encedon	7206752	Acraea encedon encedon	469	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Acraea	1915529	Acraea encedon	5136034	
8865408	Halictina andraenipennis (Walker, 1856)	1939795	Pseudomelittia andraenipennis (Walker, 1856)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sesiidae	5340	Pseudomelittia	1939792	Pseudomelittia andraenipennis	1939795	NE
9862348	BOLD:ACB2805	9862348	BOLD:ACB2805	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10064703	BOLD:ABW0763	10064703	BOLD:ABW0763	12	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ethiopica	1789026			
10187365	BOLD:ABA8534	10187365	BOLD:ABA8534	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Leucinodes	1889551	Leucinodes laisalis	9228024	
10267316	BOLD:AAQ2152	10267316	BOLD:AAQ2152	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10398142	BOLD:AAU7780	10398142	BOLD:AAU7780	10	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Mauna	1985911	Mauna filia	5149264	
10507253	BOLD:AAW9284	10507253	BOLD:AAW9284	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10662382	BOLD:ABV4718	10662382	BOLD:ABV4718	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10788008	Coleophora suavis Baldizzone & van der Wolf, 2020	10788008	Coleophora suavis Baldizzone & van der Wolf, 2020	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Coleophoridae	8838	Coleophora	1843897	Coleophora suavis	10788008	NE
11586857	Neurosymploca kushaica Hofmann, 2017	11586857	Neurosymploca kushaica Hofmann, 2017	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Zygaenidae	8875	Neurosymploca	1754724	Neurosymploca kushaica	11586857	NE
11771572	BOLD:ADZ6964	11771572	BOLD:ADZ6964	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487	Caloptilia	1750339			
11877086	BOLD:ADZ7176	11877086	BOLD:ADZ7176	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
1772392	Asplenia erffai Grünberg, 1913	1772396	Asplenia melanodonta Hampson, 1896	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Asplenia	1772390	Asplenia melanodonta	1772396	NE
1784410	Ozarba heliastis Hampson, 1902	1784410	Ozarba heliastis Hampson, 1902	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Ozarba	1784395	Ozarba heliastis	1784410	NE
1821544	Euproctis subalba Janse, 1915	1821544	Euproctis subalba Janse, 1915	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Euproctis	9078901	Euproctis subalba	1821544	NE
1824987	Antheua marpissa Wallengren, 1860	1824987	Antheua marpissa Wallengren, 1860	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Antheua	1824925	Antheua marpissa	1824987	NE
1840394	Agonopterix crypsicosma Meyrick, 1920	1840394	Agonopterix crypsicosma Meyrick, 1920	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Elachistidae	7297	Agonopterix	1840273	Agonopterix crypsicosma	1840394	NE
1861993	Platysphinx piabilis Distant, 1897	1861993	Platysphinx piabilis Distant, 1897	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Platysphinx	1861987	Platysphinx piabilis	1861993	NE
1862382	Hippotion aporodes Rothschild & Jordan, 1910	1862382	Hippotion aporodes Rothschild & Jordan, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Hippotion	1862288	Hippotion aporodes	1862382	NE
1887463	Petrophila Guilding, 1830	1887463	Petrophila Guilding, 1830	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Petrophila	1887463			
1910612	Hypolimnas dinarcha Hewitson, 1865	1910612	Hypolimnas dinarcha Hewitson, 1865	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hypolimnas	7733971	Hypolimnas dinarcha	1910612	NE
1925582	Oraidium Bethune-Baker, 1914	1925582	Oraidium Bethune-Baker, 1914	24	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Oraidium	1925582			NE
1965755	Omphalucha crenulata (Warren, 1897)	1965755	Omphalucha crenulata (Warren, 1897)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Omphalucha	1965730	Omphalucha crenulata	1965755	NE
4707919	Biafra Ragonot, 1888	1872567	Maliarpha Ragonot, 1888	1	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Maliarpha	1872567			
5102444	Stigmella grewiae Scoble, 1978	5102444	Stigmella grewiae Scoble, 1978	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652	Stigmella grewiae	5102444	NE
5109442	Acontia psaliphora Hampson, 1910	5109442	Acontia psaliphora Hampson, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acontia	7396883	Acontia psaliphora	5109442	NE
5110641	Nonagria Ochsenheimer, 1816	5110641	Nonagria Ochsenheimer, 1816	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Nonagria	5110641			
5121911	Syncopacma lutea Janse, 1960	11803833	Aproaerema lutea (Janse, 1960)	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Aproaerema	1848217	Aproaerema lutea	11803833	NE
5149369	Oenochroma vinaria Guenée, 1857	5149369	Oenochroma vinaria Guenée, 1857	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Oenochroma	1987820	Oenochroma vinaria	5149369	NE
6115214	Typhonia circophora (Meyrick, 1909)	1854647	Melasina circophora Meyrick, 1909	7	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Psychidae	8861	Melasina	1854618	Melasina circophora	1854647	NE
6115884	Lophoruza affulgens (Saalmüller, 1881)	1759377	Oruza affulgens Saalmüller, 1881	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Oruza	9002818	Oruza affulgens	1759377	NE
6116219	Iambia melanochlora (Hampson, 1902)	1767098	Chytonix melanochlora Hampson, 1902	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Chytonix	1767093	Chytonix melanochlora	1767098	NE
6121642	Scotopteryx deversa (Prout, 1913)	6121642	Scotopteryx deversa (Prout, 1913)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Scotopteryx	1957620	Scotopteryx deversa	6121642	NE
7208976	Deloneura millari millari	7208976	Deloneura millari millari	64	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Deloneura	1927731	Deloneura millari	1927737	
8607274	Agdistis ruhanga Kovtunovich & Ustjuzhanin, 2015	8607274	Agdistis ruhanga Kovtunovich & Ustjuzhanin, 2015	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pterophoridae	8863	Agdistis	1859327	Agdistis ruhanga	8607274	NE
8787545	Epichoristodes phalaraea (Meyrick, 1920)	1746527	Epichorista phalaraea Meyrick, 1920	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Epichorista	1746508	Epichorista phalaraea	1746527	NE
9835705	BOLD:AAY9028	9835705	BOLD:AAY9028	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9852385	BOLD:AAY7632	9852385	BOLD:AAY7632	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
9854969	BOLD:ABV2417	9854969	BOLD:ABV2417	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
10169817	BOLD:AAP1649	10169817	BOLD:AAP1649	9	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Neromia	1987163	Neromia rubripunctilla	1987169	
10185379	BOLD:AAP3071	10185379	BOLD:AAP3071	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950					
10306184	BOLD:ABW0949	10306184	BOLD:ABW0949	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014					
10347252	BOLD:AAE6323	10347252	BOLD:AAE6323	31	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Pericyma	9185801	Pericyma atrifusa	6115504	
10399697	BOLD:ABW2009	10399697	BOLD:ABW2009	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Grapholita	1736460	Grapholita mesosocia	9189385	
10410013	BOLD:ABU5932	10410013	BOLD:ABU5932	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acontia	7396883	Acontia cornifrons	6115676	
10440813	BOLD:ABW0824	10440813	BOLD:ABW0824	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553					
11414169	BOLD:ADU4790	11414169	BOLD:ADU4790	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336					
11427170	Chusaris typica Hacker, Fiebig & Stadie, 2021	11427170	Chusaris typica Hacker, Fiebig & Stadie, 2021	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Chusaris	9104523	Chusaris typica	11427170	NE
11547797	BOLD:ADS3320	11547797	BOLD:ADS3320	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gracillariidae	5487					
11614220	BOLD:ADT3871	11614220	BOLD:ADT3871	29	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Scythrididae	8866					
11647546	BOLD:ADS7823	11647546	BOLD:ADS7823	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Cadra	1873878			
11772918	BOLD:ADX8466	11772918	BOLD:ADX8466	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797							
12030854	Iangaigheria jansei (Balinsky, 1994)	5125267	Joannisia jansei Balinsky, 1994	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Joannisia	1869965	Joannisia jansei	5125267	NE
12081738	Polypogon gigantalis (Hampson, 1902)	5112141	Pinacia gigantalis Hampson	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Pinacia	1783379	Pinacia gigantalis	5112141	NE
1751878	Thermochrous stenocraspis Hampson, 1910	1751878	Thermochrous stenocraspis Hampson, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Anomoeotidae	4546	Thermochrous	1751875	Thermochrous stenocraspis	1751878	NE
1759378	Oruza latifera Walker, 1873	1759378	Oruza latifera Walker, 1873	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Oruza	9002818	Oruza latifera	1759378	NE
1764008	Ericeia taedia Felder, 1874	1763995	Ericeia congregata Walker, 1858	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Ericeia	1763951	Ericeia congregata	1763995	NE
1843665	Trachydora rhachitis Meyrick, 1913	1843665	Trachydora rhachitis Meyrick, 1913	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cosmopterigidae	8839	Trachydora	1843651	Trachydora rhachitis	1843665	NE
1848084	Schizovalva ablepta Janse, 1960	1848084	Schizovalva ablepta Janse, 1960	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Schizovalva	1848052	Schizovalva ablepta	1848084	NE
1854301	Picrospora isometra (Meyrick, 1926)	1854301	Picrospora isometra (Meyrick, 1926)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Psychidae	8861	Picrospora	1854296	Picrospora isometra	1854301	NE
1867288	Pseudaphelia paleacea Herrich-Schäffer	1867295	Pseudaphelia apollinaris Boisduval, 1847	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Pseudaphelia	1867280	Pseudaphelia apollinaris	1867295	NE
1892650	Tarsocera cassina Butler, 1868	1892650	Tarsocera cassina Butler, 1868	262	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Tarsocera	1892644	Tarsocera cassina	1892650	LC
1897899	Precis tugela Trimen, 1879	11623814	Junonia tugela (Trimen, 1879)	182	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Junonia	1901885	Junonia tugela	11623814	LC
1919929	Dixeia spilleri (Spiller, 1884)	1919929	Dixeia spilleri (Spiller, 1884)	482	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pieridae	5481	Dixeia	1919919	Dixeia spilleri	1919929	LC
1927526	Lepidochrysops asteris (Godart, 1823)	1927526	Lepidochrysops asteris (Godart, 1823)	183	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Lepidochrysops	1927521	Lepidochrysops asteris	1927526	LC
1927962	Aloeides caledoni Tite & Dickson, 1973	1927962	Aloeides caledoni Tite & Dickson, 1973	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Aloeides	1927916	Aloeides caledoni	1927962	LC
1961066	Apocheima Hübner	1961066	Apocheima Hübner	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Apocheima	1961066			
1987485	Piercia perizomoides (Prout, 1916)	1987485	Piercia perizomoides (Prout, 1916)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Piercia	1987430	Piercia perizomoides	1987485	NE
5102484	Stigmella geranica Scoble, 1978	5102484	Stigmella geranica Scoble, 1978	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nepticulidae	7014	Stigmella	1735652	Stigmella geranica	5102484	NE
5124636	Ludia goniata Rothschild, 1907	5124636	Ludia goniata Rothschild, 1907	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Saturniidae	8864	Ludia	1865514	Ludia goniata	5124636	NE
6114147	Choreutis aegyptiaca (Zeller, 1867)	6114147	Choreutis aegyptiaca (Zeller, 1867)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Choreutidae	4870	Choreutis	5123346	Choreutis aegyptiaca	6114147	NE
6116670	Mocis torpida Walker, 1865	6116669	Mocis mutuaria Walker, 1858	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Mocis	9175687	Mocis mutuaria	6116669	NE
6118164	Traminda obversata obversata	6118164	Traminda obversata obversata	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Traminda	1969571	Traminda obversata	1969589	
6122524	Azygophleps strigulosa (Walker, 1856)	6122522	Azygophleps asylas Cramer, 1779	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Cossidae	8840	Azygophleps	1730737	Azygophleps asylas	6122522	NE
